city,state,latitude,longitude,postcode,price,bedroom_number,bathroom_number,property_type
Las Vegas,NV,36.095016,-115.10532,89120,189900,2,2,CONDO
Paradise Town,NV,36.0987,-115.111755,89120,259900,2,2,CONDO
Paradise,NV,36.106056,-115.16673,89109,339888,0,1,CONDO
Las Vegas,NV,36.05349,-115.11703,89123,310000,2,2,CONDO
Las Vegas,NV,36.09688,-115.12093,89119,150000,2,2,CONDO
Las Vegas,NV,36.096786,-115.12018,89119,239900,2,2,CONDO
Las Vegas,NV,36.09659,-115.107376,89120,210000,3,2,CONDO
Las Vegas,NV,36.13015,-115.15738,89109,1150000,2,3,CONDO
Las Vegas,NV,36.122517,-115.148705,89169,155000,2,1,CONDO
Las Vegas,NV,36.138287,-115.1555,89109,1289900,3,3,CONDO
Las Vegas,NV,36.138287,-115.1555,89109,849000,2,2,CONDO
Las Vegas,NV,36.140953,-115.15374,89109,395000,1,2,CONDO
Las Vegas,NV,36.120026,-115.14064,89119,165724,2,2,CONDO
Las Vegas,NV,36.1075,-115.166565,89109,399900,1,2,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,314888,0,1,CONDO
Las Vegas,NV,,,89109,670000,2,2,CONDO
Las Vegas,NV,36.10758,-115.16251,89169,394000,2,2,CONDO
Las Vegas,NV,36.117702,-115.14456,89119,188000,2,2,CONDO
Winchester,NV,36.140984,-115.15232,89109,605000,2,2,CONDO
Las Vegas,NV,36.11383,-115.163,89169,225000,1,1,CONDO
Las Vegas,NV,36.11643,-115.161095,89169,349000,2,2,CONDO
Las Vegas,NV,36.140984,-115.15232,89109,610000,2,2,CONDO
Las Vegas,NV,36.10296,-115.13253,89119,208210,2,1,CONDO
Las Vegas,NV,36.103733,-115.13521,89119,198050,1,1,CONDO
Las Vegas,NV,36.1062,-115.17431,89158,3450000,2,3,CONDO
Paradise,NV,36.095585,-115.13087,89119,215000,2,2,CONDO
Las Vegas,NV,36.1062,-115.17431,89158,3795000,2,3,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,314888,0,1,CONDO
Paradise,NV,36.106056,-115.16673,89109,304888,0,1,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,324888,0,1,CONDO
Las Vegas,NV,36.123295,-115.152504,89169,159900,1,2,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,735000,2,3,CONDO
Las Vegas,NV,36.09816,-115.127075,89119,209900,2,2,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,435000,1,2,CONDO
Las Vegas,NV,,,89119,205000,2,2,CONDO
Las Vegas,NV,36.138287,-115.1555,89109,1395000,3,3,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,359900,1,2,CONDO
Las Vegas,NV,36.140984,-115.15232,89109,1100000,2,2,CONDO
Las Vegas,NV,,,89109,710000,2,3,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,343500,0,1,CONDO
Las Vegas,NV,36.13673,-115.155556,89109,679000,2,2,CONDO
Las Vegas,NV,36.098804,-115.12628,89119,176000,2,2,CONDO
Las Vegas,NV,36.13898,-115.14671,89109,209000,1,1,CONDO
Las Vegas,NV,36.138508,-115.156815,89109,495000,2,2,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,750000,2,3,CONDO
Las Vegas,NV,36.140984,-115.15232,89109,700000,2,2,CONDO
Las Vegas,NV,36.115692,-115.16331,89169,374988,2,2,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,390000,0,1,CONDO
Las Vegas,NV,36.115803,-115.16057,89169,237500,1,1,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,379888,0,1,CONDO
Las Vegas,NV,36.138508,-115.156815,89109,560000,2,2,CONDO
Las Vegas,NV,36.13885,-115.14883,89109,290000,2,1,CONDO
Las Vegas,NV,36.11428,-115.10667,89121,220000,2,2,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,345000,0,1,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,334888,0,1,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,275000,0,1,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,349000,0,1,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,809000,2,3,CONDO
Winchester,NV,36.140984,-115.15232,89109,670000,2,2,CONDO
Las Vegas,NV,36.08473,-115.10029,89120,210000,2,2,CONDO
Las Vegas,NV,36.140953,-115.15374,89109,389900,1,2,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,350000,1,1,CONDO
Paradise Town,NV,36.123444,-115.14864,89169,230000,3,2,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,359888,1,2,CONDO
Las Vegas,NV,36.1062,-115.17431,89158,1200000,1,2,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,365000,0,1,CONDO
Las Vegas,NV,36.116287,-115.11538,89121,250000,3,2,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,365000,0,1,CONDO
Las Vegas,NV,36.136757,-115.156815,89109,2175000,3,5,CONDO
Las Vegas,NV,36.094482,-115.10918,89120,199000,2,2,CONDO
Las Vegas,NV,36.138805,-115.16139,89109,469000,2,3,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,299888,1,1,CONDO
Las Vegas,NV,36.138508,-115.156815,89109,1350000,2,3,CONDO
Las Vegas,NV,36.093086,-115.13366,89119,205000,2,2,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,339998,0,1,CONDO
Las Vegas,NV,36.1333,-115.14109,89109,530000,2,3,CONDO
Las Vegas,NV,36.09659,-115.107376,89120,205000,3,2,CONDO
Las Vegas,NV,36.10338,-115.13303,89119,195000,2,1,CONDO
Las Vegas,NV,36.10297,-115.13323,89119,194000,2,1,CONDO
Las Vegas,NV,36.106197,-115.17429,89158,1795000,1,2,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,319900,0,1,CONDO
Las Vegas,NV,36.11643,-115.161095,89169,350000,2,2,CONDO
Las Vegas,NV,36.104065,-115.1314,89119,237000,2,2,CONDO
Paradise Town,NV,36.11428,-115.10667,89121,245000,3,2,CONDO
Las Vegas,NV,36.140953,-115.15374,89109,589000,2,2,CONDO
Las Vegas,NV,36.098522,-115.126625,89119,212000,2,2,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,369900,1,2,CONDO
Las Vegas,NV,36.09523,-115.13851,89119,148990,2,3,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,369888,1,2,CONDO
Las Vegas,NV,36.1075,-115.166565,89109,334900,0,1,CONDO
Las Vegas,NV,36.1075,-115.166565,89109,329900,0,1,CONDO
Las Vegas,NV,36.106197,-115.17429,89158,2140000,1,2,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,369000,1,2,CONDO
Las Vegas,NV,,,89109,849888,2,3,CONDO
Las Vegas,NV,36.108974,-115.12166,89119,212000,2,3,CONDO
Las Vegas,NV,36.138508,-115.156815,89109,1250000,3,3,CONDO
Las Vegas,NV,36.136757,-115.156815,89109,3499000,6,6,CONDO
Las Vegas,NV,36.138287,-115.1555,89109,659900,2,3,CONDO
Las Vegas,NV,36.1075,-115.166565,89109,349900,0,1,CONDO
Las Vegas,NV,36.1062,-115.17431,89158,2090000,1,2,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,345888,0,1,CONDO
Paradise,NV,36.106056,-115.16673,89109,315000,0,1,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,339900,0,1,CONDO
Las Vegas,NV,,,89123,529000,2,3,CONDO
Las Vegas,NV,36.1062,-115.17431,89158,3499000,2,3,CONDO
Las Vegas,NV,36.1062,-115.17431,89158,1198000,1,2,CONDO
Las Vegas,NV,,,89109,799888,2,3,CONDO
Las Vegas,NV,36.095444,-115.10828,89120,135000,1,1,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,324888,0,1,CONDO
Paradise,NV,36.1062,-115.17431,89158,3750000,2,3,CONDO
Las Vegas,NV,36.09674,-115.13809,89119,237900,2,2,CONDO
Las Vegas,NV,36.106056,-115.16673,89109,399000,1,2,CONDO
Henderson,NV,36.04546,-115.11576,89074,250000,2,2,CONDO
Las Vegas,NV,36.106197,-115.17467,89158,2450000,1,2,CONDO
Las Vegas,NV,36.106197,-115.17429,89158,5500000,2,3,CONDO
Las Vegas,NV,36.106293,-115.151215,89169,85000,0,1,CONDO
Las Vegas,NV,36.104744,-115.15892,89169,219900,2,1,CONDO
Carson City,NV,39.156937,-119.76807,89703,258000,2,2,CONDO
Las Vegas,NV,36.138805,-115.16139,89109,5495000,4,6,CONDO
Las Vegas,NV,36.138287,-115.1555,89109,759900,2,2,CONDO
Las Vegas,NV,36.138287,-115.1555,89109,730000,2,3,CONDO
Las Vegas,NV,36.1075,-115.166565,89109,349900,0,1,CONDO
Las Vegas,NV,36.11428,-115.10667,89121,250000,2,2,CONDO
Las Vegas,NV,36.08473,-115.10029,89120,215000,2,2,CONDO
Winchester,NV,36.13015,-115.15738,89109,899000,2,3,CONDO
Las Vegas,NV,36.10758,-115.16251,89169,299999,2,2,CONDO
Las Vegas,NV,36.107494,-115.16655,89109,320000,0,1,CONDO
Las Vegas,NV,36.11383,-115.163,89169,194000,1,1,CONDO
Winchester,NV,36.1333,-115.14109,89109,409999,2,3,CONDO
Las Vegas,NV,36.116287,-115.11538,89121,220000,2,2,CONDO
Las Vegas,NV,36.10996,-115.12323,89119,250000,2,3,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,304900,0,1,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,369888,1,2,CONDO
Las Vegas,NV,36.1075,-115.166565,89109,369888,1,2,CONDO
Las Vegas,NV,36.115692,-115.16331,89169,245000,1,1,CONDO
Las Vegas,NV,36.138805,-115.16139,89109,3300000,3,4,CONDO
Las Vegas,NV,36.10629,-115.14962,89119,119900,0,1,CONDO
Las Vegas,NV,36.1062,-115.17431,89158,3700000,2,3,CONDO
Las Vegas,NV,36.107414,-115.1747,89158,850000,1,1,CONDO
Las Vegas,NV,36.107414,-115.1747,89158,595000,1,1,CONDO
Las Vegas,NV,36.106747,-115.18216,89103,679000,2,2,CONDO
Las Vegas,NV,36.129948,-115.172554,89109,565000,1,2,CONDO
Las Vegas,NV,36.129948,-115.172554,89109,365000,0,1,CONDO
Las Vegas,NV,36.129948,-115.172554,89109,365000,0,1,CONDO
Las Vegas,NV,36.114,-115.19873,89103,325000,0,1,CONDO
Las Vegas,NV,36.12371,-115.192825,89103,193000,1,1,CONDO
Las Vegas,NV,36.11375,-115.18663,89103,205000,1,1,CONDO
Paradise Town,NV,36.129948,-115.172554,89109,340000,0,1,CONDO
Las Vegas,NV,36.130505,-115.160034,89109,180000,2,1,CONDO
Las Vegas,NV,36.114,-115.19873,89103,289000,0,1,CONDO
Winchester,NV,36.1333,-115.14109,89109,439000,2,3,CONDO
Las Vegas,NV,36.109398,-115.17793,89158,650000,1,1,CONDO
Las Vegas,NV,36.106747,-115.18216,89103,799777,2,3,CONDO
Las Vegas,NV,36.137794,-115.148415,89109,210000,1,1,CONDO
Las Vegas,NV,36.114,-115.19873,89103,289000,1,1,CONDO
Las Vegas,NV,36.12314,-115.154106,89169,124999,1,1,CONDO
Las Vegas,NV,,,89158,650000,0,1,CONDO
Las Vegas,NV,36.1075,-115.166565,89109,314900,0,1,CONDO
Paradise,NV,36.129948,-115.172554,89109,440000,1,2,CONDO
Las Vegas,NV,36.11643,-115.161095,89169,229000,1,1,CONDO
Las Vegas,NV,36.11375,-115.18663,89103,290000,2,2,CONDO
Las Vegas,NV,36.138508,-115.156815,89109,585000,2,2,CONDO
Winchester,NV,36.138287,-115.1555,89109,1395000,3,3,CONDO
Las Vegas,NV,36.138508,-115.156815,89109,849000,3,3,CONDO
Las Vegas,NV,36.120026,-115.14064,89119,160000,2,2,CONDO
Las Vegas,NV,36.137787,-115.1484,89109,185000,1,1,CONDO
Las Vegas,NV,36.136757,-115.156815,89109,1395000,3,3,CONDO
Las Vegas,NV,36.130665,-115.15908,89109,145000,2,2,CONDO
Las Vegas,NV,36.11383,-115.163,89169,199500,1,1,CONDO
Las Vegas,NV,36.106747,-115.18216,89103,650000,2,2,CONDO
Las Vegas,NV,36.106747,-115.18216,89103,475000,2,2,CONDO
Las Vegas,NV,36.114,-115.19873,89103,888000,2,3,CONDO
Paradise Town,NV,36.12382,-115.196304,89103,199900,2,2,CONDO
Las Vegas,NV,36.114,-115.19873,89103,375000,0,1,CONDO
Las Vegas,NV,36.123116,-115.19208,89103,149000,1,1,CONDO
Las Vegas,NV,36.1076,-115.182175,89103,575000,2,2,CONDO
Paradise,NV,36.123814,-115.1963,89103,265000,2,2,CONDO
Las Vegas,NV,36.1076,-115.182175,89103,1190000,2,2,CONDO
Las Vegas,NV,36.107414,-115.1747,89158,565000,1,1,CONDO
Las Vegas,NV,36.1076,-115.182175,89103,330000,1,1,CONDO
Las Vegas,NV,36.107414,-115.1747,89158,5500000,2,3,CONDO
Las Vegas,NV,36.10708,-115.182884,89103,549999,2,2,CONDO
Las Vegas,NV,36.1076,-115.182175,89103,350000,1,2,CONDO
Las Vegas,NV,36.107414,-115.1747,89158,1790000,2,2,CONDO
Paradise,NV,36.129948,-115.172554,89109,300000,0,1,CONDO
Las Vegas,NV,36.114,-115.19873,89103,345000,0,1,CONDO
Las Vegas,NV,36.108574,-115.18183,89103,550000,2,2,CONDO
Las Vegas,NV,36.131454,-115.20236,89102,185000,2,2,CONDO
Las Vegas,NV,36.107414,-115.1747,89158,1150000,1,1,CONDO
Las Vegas,NV,36.114,-115.19873,89103,279000,0,1,CONDO
Las Vegas,NV,36.114,-115.19873,89103,359900,0,1,CONDO
Las Vegas,NV,36.109398,-115.17793,89158,699000,1,2,CONDO
Las Vegas,NV,36.114,-115.19873,89103,350000,0,1,CONDO
Paradise Town,NV,36.10853,-115.18205,89103,900000,2,2,CONDO
Las Vegas,NV,36.107414,-115.1747,89158,1800000,3,3,CONDO
Las Vegas,NV,36.129948,-115.172554,89109,249900,0,1,CONDO
Las Vegas,NV,36.1076,-115.182175,89103,889900,2,3,CONDO
Las Vegas,NV,36.12384,-115.19866,89103,230000,2,1,CONDO
Las Vegas,NV,36.129898,-115.1725,89109,298000,0,1,CONDO
Las Vegas,NV,,,89103,239000,2,2,CONDO
Paradise,NV,36.129948,-115.172554,89109,249000,0,1,CONDO
Las Vegas,NV,36.114,-115.19873,89103,549000,1,2,CONDO
Las Vegas,NV,36.130264,-115.20202,89102,155000,2,2,CONDO
Las Vegas,NV,36.114,-115.19873,89103,259999,0,1,CONDO
Las Vegas,NV,36.1076,-115.182175,89103,390000,2,2,CONDO
Las Vegas,NV,36.1076,-115.182175,89103,429999,2,2,CONDO
Paradise,NV,36.129948,-115.172554,89109,239000,0,1,CONDO
Paradise,NV,36.124454,-115.19807,89103,200000,2,1,CONDO
Las Vegas,NV,36.106743,-115.182144,89103,439000,2,2,CONDO
Las Vegas,NV,36.114,-115.19873,89103,329000,0,1,CONDO
Las Vegas,NV,36.13065,-115.20253,89102,174990,2,2,CONDO
Las Vegas,NV,36.1076,-115.182175,89103,15000000,2,5,CONDO
Las Vegas,NV,36.1076,-115.182175,89103,3200000,3,4,CONDO
Las Vegas,NV,36.11375,-115.18663,89103,270000,2,2,CONDO
Las Vegas,NV,36.11375,-115.18663,89103,299800,2,2,CONDO
Las Vegas,NV,36.138805,-115.16139,89109,620000,2,3,CONDO
Las Vegas,NV,36.114,-115.19873,89103,349999,0,1,CONDO
Paradise,NV,36.129948,-115.172554,89109,300000,0,1,CONDO
Las Vegas,NV,36.124332,-115.19693,89103,235000,2,2,CONDO
Winchester,NV,36.13827,-115.14786,89109,285000,2,2,CONDO
Las Vegas,NV,36.13015,-115.15738,89109,980000,2,2,CONDO
Las Vegas,NV,36.130505,-115.160034,89109,219900,2,1,CONDO
Las Vegas,NV,36.129948,-115.172554,89109,268000,1,1,CONDO
Las Vegas,NV,36.12349,-115.19666,89103,210000,2,2,CONDO
Las Vegas,NV,36.13673,-115.155556,89109,2499000,3,5,CONDO
Las Vegas,NV,36.12283,-115.147835,89169,159999,2,1,CONDO
Las Vegas,NV,,,89103,5500000,3,4,CONDO
Las Vegas,NV,36.140984,-115.15232,89109,698000,2,2,CONDO
Las Vegas,NV,36.10988,-115.12169,89119,209900,2,1,CONDO
Las Vegas,NV,36.136757,-115.156815,89109,685000,2,2,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,309999,1,1,CONDO
Paradise,NV,36.119873,-115.12877,89119,190000,2,2,CONDO
Las Vegas,NV,36.11643,-115.161095,89169,350000,2,2,CONDO
Las Vegas,NV,36.116673,-115.16217,89169,359888,2,2,CONDO
Las Vegas,NV,36.130505,-115.160034,89109,249900,2,1,CONDO
Las Vegas,NV,36.11428,-115.10667,89121,257000,2,2,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,304888,0,1,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,309888,0,1,CONDO
Las Vegas,NV,36.138805,-115.16139,89109,428971,2,2,CONDO
Winchester,NV,36.140984,-115.15232,89109,950000,2,2,CONDO
Las Vegas,NV,36.1075,-115.166565,89109,327700,0,1,CONDO
Las Vegas,NV,,,89109,799888,2,3,CONDO
Las Vegas,NV,36.1333,-115.14109,89109,595000,3,3,CONDO
Winchester,NV,36.1333,-115.14109,89109,470000,3,3,CONDO
Winchester,NV,36.140984,-115.15232,89109,925000,2,3,CONDO
Las Vegas,NV,36.13015,-115.15738,89109,849900,3,3,CONDO
Las Vegas,NV,36.138287,-115.1555,89109,425000,1,2,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,425000,1,2,CONDO
Las Vegas,NV,36.13673,-115.155556,89109,698000,2,3,CONDO
Las Vegas,NV,36.130146,-115.15737,89109,587000,2,2,CONDO
Las Vegas,NV,36.115692,-115.16331,89169,249000,1,1,CONDO
Winchester,NV,36.138508,-115.156815,89109,6250000,3,4,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,390000,1,2,CONDO
Paradise,NV,36.10758,-115.16251,89169,375000,2,2,CONDO
Las Vegas,NV,36.11712,-115.16319,89169,270000,1,1,CONDO
Las Vegas,NV,36.11383,-115.163,89169,199999,1,1,CONDO
Las Vegas,NV,36.11383,-115.163,89169,199999,1,1,CONDO
Las Vegas,NV,36.109604,-115.12253,89119,189000,2,2,CONDO
Las Vegas,NV,36.1075,-115.166565,89109,375000,1,2,CONDO
Las Vegas,NV,36.116043,-115.1593,89169,1049000,2,3,CONDO
Las Vegas,NV,36.11383,-115.163,89169,219888,1,1,CONDO
Las Vegas,NV,36.11383,-115.163,89169,199888,1,1,CONDO
Reno,NV,39.480827,-119.77999,89502,175900,1,1,CONDO
Reno,NV,39.48246,-119.779686,89502,197000,2,1,CONDO
Las Vegas,NV,36.136757,-115.156815,89109,1500000,3,3,CONDO
Winchester,NV,36.13878,-115.14955,89109,195000,1,1,CONDO
Las Vegas,NV,36.1075,-115.166565,89109,314888,0,1,CONDO
Las Vegas,NV,36.122505,-115.14937,89169,90000,1,1,CONDO
Las Vegas,NV,36.137714,-115.146774,89109,220000,1,1,CONDO
Reno,NV,39.485847,-119.799065,89509,348000,2,3,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,309888,0,1,CONDO
Reno,NV,39.480827,-119.77999,89502,170000,1,1,CONDO
Las Vegas,NV,36.129898,-115.1725,89109,290000,0,,CONDO
Las Vegas,NV,36.129948,-115.172554,89109,244888,0,1,CONDO
Las Vegas,NV,36.129948,-115.172554,89109,239888,0,1,CONDO
Las Vegas,NV,36.129948,-115.172554,89109,239888,0,1,CONDO
Las Vegas,NV,36.129948,-115.172554,89109,239888,0,1,CONDO
Paradise Town,NV,36.10853,-115.18205,89103,2499000,3,3,CONDO
Las Vegas,NV,36.108574,-115.18183,89103,499000,2,2,CONDO
Las Vegas,NV,36.107414,-115.1747,89158,1495000,2,2,CONDO
Paradise,NV,36.129948,-115.172554,89109,240000,0,1,CONDO
Las Vegas,NV,36.114,-115.19873,89103,329000,0,1,CONDO
Paradise,NV,36.129948,-115.172554,89109,310000,0,1,CONDO
Las Vegas,NV,36.107414,-115.1747,89158,649000,0,1,CONDO
Las Vegas,NV,36.129948,-115.172554,89109,429888,1,2,CONDO
Paradise,NV,36.109398,-115.17793,89158,680000,1,1,CONDO
Las Vegas,NV,36.129898,-115.1725,89109,229900,0,1,CONDO
Las Vegas,NV,36.109398,-115.17793,89158,659900,1,1,CONDO
Las Vegas,NV,36.107414,-115.1747,89158,500000,1,1,CONDO
Las Vegas,NV,36.107414,-115.1747,89158,349000,0,1,CONDO
Las Vegas,NV,36.109398,-115.17793,89158,825000,1,1,CONDO
Las Vegas,NV,36.1076,-115.182175,89103,838000,2,3,CONDO
Las Vegas,NV,36.114,-115.19873,89103,367000,0,1,CONDO
Las Vegas,NV,36.124218,-115.19319,89103,199500,1,1,CONDO
Paradise,NV,36.109398,-115.17793,89158,688888,1,1,CONDO
Las Vegas,NV,36.109398,-115.17793,89158,850000,1,1,CONDO
Las Vegas,NV,36.106743,-115.182144,89103,525000,2,2,CONDO
Las Vegas,NV,36.108574,-115.18183,89103,525000,2,2,CONDO
Las Vegas,NV,36.107414,-115.1747,89158,359000,0,1,CONDO
Las Vegas,NV,36.1076,-115.182175,89103,535000,2,2,CONDO
Las Vegas,NV,36.129948,-115.172554,89109,275000,0,1,CONDO
Las Vegas,NV,36.129948,-115.172554,89109,645000,1,2,CONDO
Las Vegas,NV,36.106792,-115.16656,89109,365000,1,2,CONDO
Las Vegas,NV,36.138805,-115.16139,89109,600000,2,2,CONDO
Las Vegas,NV,36.138805,-115.16139,89109,575000,2,3,CONDO
Las Vegas,NV,36.1075,-115.166565,89109,319888,0,1,CONDO
Las Vegas,NV,36.1075,-115.166565,89109,314888,0,1,CONDO
Las Vegas,NV,36.116043,-115.1593,89169,2950000,4,5,CONDO
Las Vegas,NV,36.1075,-115.166565,89109,345888,0,1,CONDO
Las Vegas,NV,36.140984,-115.15232,89109,580000,2,2,CONDO
Reno,NV,39.487335,-119.78432,89502,219000,2,2,CONDO
Las Vegas,NV,36.119713,-115.13474,89119,124997,1,1,CONDO
